,company,country,description,location,review,salary,star,title
9,Sky,United Kingdom,This ranges from data warehousing and cloud computing to state-of-the-art statistical and computational techniques used and on-the-job learning can open up...,Osterley,93,None,42.6,Insight and Decision Science Graduate Programme
0,Microsoft,United Kingdom,Join the excitement of Artificial Intelligence in the Cloud at Microsoft! We are a fast-paced data science team in the Cloud Artificial Intelligence Platform...,London,3516,None,52.2,Principal Data Science Lead - Microsoft
1,Cognizant,United Kingdom,"Deploy scalable, available, resilient Hybris-based solutions in the cloud (Cloud Foundry / AWS). Hybris DevOps Engineer – Permanent – Cognizant Technology...",London,38,None,43.8,Hybris DevOps Engineer - Permanent - Cognizant Technology Solutions
2,Networkers,United Kingdom,"A good appreciation of current and emerging networking concepts including cloud computing, virtualisation. Technical Lead - Network Protocols & Research....",Romsey,10,None,51.0,Technical Lead - Network Protocols & Research
3,Amazon,United Kingdom,"We set out to build Alexa at Amazon because we believe that voice will fundamentally improve the way people will interact with technology, and we wanted to...",Cambridge,18339,None,43.2,Research Scientist
4,Sony Electronics,United Kingdom,"Cloud platform technologies. Some experience of developing data processing, multi-media, GUI design, database design, web technologies, service oriented...",Basingstoke,384,None,51.6,Graduate Engineer
5,British Gas,United Kingdom,Connected​ ​Home​ ​is​ ​a​ ​business​ ​division​ ​of​ ​Centrica​ ​responsible​ ​for​ ​developing technology-led​ ​home​ ​management​ ​products​ ​and​ ​services...,London,816,None,44.4,Security Engineer
6,Dyson,United Kingdom,"You will be at the forefront of application design, helping the business to understand the impact and design considerations of a Global Cloud implementation,...",Malmesbury,101,None,43.2,Solution Architect - HR
7,Oracle,United Kingdom,Determine how the NetSuite cloud platform can be configured for unique customer requirements. Understand how to help companies solve business challenges and...,London,3083,None,44.4,Solution Consulting Academy
8,McKinsey & Company,United Kingdom,"With a team of 2,000+ experts and consultants across 60+ countries, Digital McKinsey works on key technology topics including big data, agile, cloud,...",London,293,None,52.8,Associate - Digital McKinsey
0,General Electric,United Kingdom,"Understanding of cloud based environments, including SaaS and PaaS. We are the ONLY complete end-to-end field service application suite delivered in the cloud,...",London,3480,None,51.6,Technical Account Manager
1,Vodafone,United Kingdom,"Our unique capabilities create the best voice and data to our customers and continue our advancement in the Internet of Things (IOT), BIG Data, Cybersecurity,...",Middlesex,2805,None,51.0,Technical Architect
2,Goldman Sachs,United Kingdom,"GIR Technologists leverage the latest in cloud, mobile and big data technologies to help define and deliver our digital investment research strategy....",London,924,None,51.6,"Technology, GIR Technology, Publishing Developer, Associate, London"
3,Macquarie Group Limited,United Kingdom,Experience migrating to & managing services in physical and cloud (i.e. You will be working with developers to help transits services into the cloud and...,London,30,None,52.2,COG - Front Office Support Engineer
4,Coca-Cola European Partners,United Kingdom,"Experience in Cloud native architecture principles. From a secret recipe to a bold idea and very proud traditions, we build the future....",Uxbridge,1129,None,43.2,Platform Architect - PaaS. Location - Germany
5,Coca-Cola European Partners,United Kingdom,"Knowledge in cabling, technical rooms, DC and public/private Cloud requirements. From a secret recipe to a bold idea and very proud traditions, we build the...",Uxbridge,1129,None,43.2,Solution Architect - Coms
6,Gamma Telecom,United Kingdom,Cloud Solutions Architect Location: Home Based - South East Closing Date: Wednesday 25 October...,Newbury RG14,5,None,54.6,Cloud Solutions Architect
7,GM Financial,United Kingdom,"WAN, MPLS, VPN, TCP/IP, Internet, cloud based services, network services (DHCP, DNS), campus and datacentre LAN, QoS....",High Wycombe,216,None,42.6,Network Architect
8,Wunderman,United Kingdom,You will be responsible for helping the Microsoft Western Europe team understand their campaign and sales funnel performance for their core cloud products such...,London,82,None,43.8,Analyst
9,BP,United Kingdom,Working on and supporting cloud based applications. Support of The Cloud Transformation Programme to facilitate the transfer of our apps ecosystem to the public...,Sunbury,1953,None,44.4,DevOps Engineer
0,Wavestone,United Kingdom,"With a focus on topics such as Risk Management, Securing Cloud Services, Identity and Access Management, and Data Protection, you will help clients increase...",London,None,None,None,CyberSecurity Consulting Graduate programme
1,Expedia,United Kingdom,We win prizes (Netflix Cloud Prize for one). Large-scale Cloud Computing experience with an emphasis on AWS. Rapidly expanding and migrating from on-premise to...,London EC1V,469,None,51.0,Systems Architect (AWS)
2,Airbus Group,United Kingdom,"A vacancy has arisen for a skilled Solutions Architect to join the Intelligence Group at Airbus Defence & Space, with the ability to design, develop and deploy...",Guildford,878,None,52.8,Geospatial Hosting Solutions Architect
3,Salesforce,United Kingdom,"Previous experience with Salesforce CRM, Marketing Cloud, and its technologies is desired. Joining forces with Salesforce, pioneers in cloud computing, we offer...",London,270,None,52.8,Marketing Cloud Primary Engineer - Signature Success
4,8x8 Inc.,United Kingdom,"About the Job 8x8 is seeking experienced technical support professionals to assist our enterprise level business customers with our award winning hosted PBX,...",Aylesbury,36,None,42.6,Enterprise Technical Support Engineer
5,Post My Job,United Kingdom,"Mediator is the next generation of Media Asset Management, an enterprise class solution designed to operate on private or public cloud infrastructure as well as...",Reading,None,None,None,Technical Support Engineer
6,8x8 Inc.,United Kingdom,8x8's out-of-the-box cloud solutions replace traditional on-premises PBX hardware and software-based systems with a flexible and scalable Software as a Service...,Aylesbury,36,None,42.6,Tier One Technical Support Engineer
7,Vodafone,United Kingdom,"Across our Carrier Services, Cloud & Hosting, Internet of Things. HR Business Partner – Part....",Newbury,2805,None,51.0,HR Business Partner – Part time 3 days a week
8,BAE Systems Applied Intelligence,United Kingdom,Cloud automation tools such as Openstack. Plan and undertake environment provisioning for projects (either through cloud services or in consultation with...,Guildford,34,None,43.2,Infrastructure Engineer
9,Wipro Limited,United Kingdom,"New generation technologies such as DevOP’s, Cognitive, IoT/E, Automation, Cloud, Analytics? About Wipro Digital....",London,8657,None,43.8,Digital Architect
0,Premier Inn,United Kingdom,"Knowledge of Adobe Experience Manager and Adobe Marketing Cloud desirable. Cloud Hosting including Infrastructure-as-Code, UX/UI approaches and technologies,...",London,745,None,42.6,Digital Solution Architect
1,Whitbread Plc,United Kingdom,"Knowledge of Adobe Experience Manager and Adobe Marketing Cloud desirable. Cloud Hosting including Infrastructure-as-Code, UX/UI approaches and technologies,...",London,127,None,43.2,Digital Solution Architect
2,Costa,United Kingdom,"Knowledge of Adobe Experience Manager and Adobe Marketing Cloud desirable. Cloud Hosting including Infrastructure-as-Code, UX/UI approaches and technologies,...",London,137,None,42.6,Digital Solution Architect
3,Shell,United Kingdom,"Be fully versed in Mobile, Cloud, Analytics, and emerging technologies. Have knowledge of UNICOM System Architect, Microsoft Visio and Adobe Digital Marketing...",London,2971,None,44.4,Segment Architect Digital Marketing
5,ARM Ltd.,United Kingdom,"With more than 1,000 technology partners including the world’s most famous business and consumer brands, we are driving Arm innovation into all areas compute is...",Cambridge,None,None,None,Performance Architect
6,Next PLC,United Kingdom,Virtualisation / Cloud / Containerisation. With the introduction of Continuous Integration and Continuous Delivery (via the weekly Release Train) we have...,Enderby,2583,None,42.0,Configuration Engineer
7,StatPro,United Kingdom,"Deployment of Service Cloud as support platform for service agents. Will be required to learn in detail StatPro’s business, products and services in order to...",London,8,None,39.0,Global Salesforce System Manager
8,Microsoft,United Kingdom,Researchers will be tasked with inventing and developing optical technologies for the cloud. He Microsoft Research Lab in Cambridge has openings for Optical...,Cambridge,3516,None,52.2,Optical Researcher - Microsoft Research
9,Silverbug IT,United Kingdom,"Silverbug have been recently accredited as a Microsoft Gold Communications and Cloud Accelerate Partner, allowing us to continue being a lead in supplying...",Milton Keynes MK14,None,"£24,500 - £30,000 a year",None,Technical Engineer
0,Talend,United Kingdom,"Understanding Hadoop and the cloud ecosystem is a plus . Talend is a next generation leader in ETL tools, cloud and big data integration solutions that helps...",Maidenhead,5,None,52.2,Technical Support Engineer
1,Qube Global Software,United Kingdom,Horizon is a second generation web 2.0 application with great functional depth that is implemented globally by small and large enterprises and delivered through...,London,4,"£30,000 a year",52.8,Graduate Consultant
2,EMBL,United Kingdom,Experience with cloud computing and workflow environments will be advantageous. The post holder will apply this software at scale to legacy and incoming...,Hinxton,5,None,53.4,Assembly and Search Bioinformatician
3,Risk Management Solutions,United Kingdom,"We are evolving our vision by delivering future solutions in the cloud, releasing in 2016 a cutting edge risk management platform ‘RMS(one)’ for the global risk...",London,10,None,42.0,"Modeler, Remote Sensing & Geospatial"
4,Google,United Kingdom,Build and present the Google Cloud story; Experience selling and/or architecting business software within cloud environments....,London,1790,None,52.8,"Go-To-Market Specialist, Google Cloud"
5,JP Morgan Chase,United Kingdom,"Technology – 2018 ReEntry Program Beginning March 2018, JP Morgan will be running a 14-week long program which offers a reintroduction to corporate life for...",London EC1M,14843,None,44.4,2018 ReEntry Program - Technology - London
6,Networkers,United Kingdom,"Cloud Architecture experience - ideally Azure, however AWS etc beneficial. They are working on exciting Cloud projects currently as well as other innovation...",Surrey,10,"£60,000 - £75,000 a year",51.0,Solutions Architect - Surrey - Perm
8,Amazon Web Services UK Limited,United Kingdom,Would you like to do this using the latest cloud computing technologies? Do you like helping customers architect systems and solve technical problems?...,London,18339,None,43.2,Solutions Architect - Amazon Web Services (UK)
9,Amazon,United Kingdom,Great knowledge and experience with Cloud infrastructure. We are looking for a world class software engineers/system engineers that have a passion for cloud...,London,18339,None,43.2,Software Development Engineer - Cloud Infrastructure - Devops
3,Framestore,United Kingdom,"FX Technical Directors create CG renditions of naturalistic physical or magical phenomena such as fire, water, clouds, smoke, physical destruction and...",London,11,None,40.8,Houdini FX TD
4,Cisco,United Kingdom,"Cisco Meraki knows that technology can connect us, empower us, and drive us. By simplifying powerful technology, we can free passionate people to focus on...",London,2928,None,51.6,ISM - France
5,Apple,United Kingdom,Come help us build the next generation cloud platform to support internet services across Apple. In this role you will have the unique opportunity to own and...,London,4219,None,52.2,Hadoop SRE
6,Luxoft,United Kingdom,"Our areas of expertise include Cloud solutions and DevOps, Big Data, UX design and UI development. Excellent knowledge on leveraging Cloud technologies, Big...",London,36,None,51.6,CTO
7,Imperial College London,United Kingdom,PhenoMeNal is generating a cloud based architecture which can support large scale molecular phenotyping activities such as that provided by the MRC-NIHR...,London,75,"£44,220 a year",52.8,Research Associate (Biostatistics)
8,Hitachi,United Kingdom,"Understanding of Cloud computing marketplace. Comfortable with Applications, Infrastructure & Cloud. The role will assist the Cloud Solutions (CS) practice to...",London,1096,None,44.4,Service Design / Solutions Architect
9,ARM Ltd.,United Kingdom,"With more than 1,000 technology partners including the world’s most famous business and consumer brands, we are driving Arm innovation into all areas compute is...",Cambridge,None,None,None,CPU Architect
0,JP Morgan Chase,United Kingdom,"In 14 technology hubs worldwide, our team of 40,000+ technologists design, build and deploy everything from enterprise technology initiatives to big data and...",Bournemouth BH7,14843,None,44.4,Infrastructure Engineer
1,Networkers,United Kingdom,"Solid foundation in cloud computing including understand of cloud technology, cloud architecture and how to design, develop and manage robust, secure, scalable,...",Guildford,10,"£60,000 - £70,000 a year",51.0,Data Analytics Architect/Data Scientist
2,Amazon,United Kingdom,"Do you want to be a critical part of the team building vertical market cloud strategies, content, and mechanisms focused on increasing the reach of cloud...",London,18339,None,43.2,Senior Manager; EMEA Vertical Industry Business Development Leader
3,OneTrust,United Kingdom,"We make it easy for privacy teams to get started with OneTrust by giving them the flexibility to upgrade platform capabilities as their program matures, deploy...",London,None,None,None,Enterprise Sales Account Executive
4,Version 1,United Kingdom,"At least one Oracle Cloud project completed. Version 1 is a market leader in Oracle ERP consulting, implementation and support services across all industry...",London,4,None,55.8,Oracle Fusion Functional Consultants
5,Risk Management Solutions,United Kingdom,"We are evolving our vision by delivering future solutions in the cloud, our cutting edge risk management platform ‘RMS(one)’ for the global risk market....",London,10,None,42.0,Flood Modeler
6,Man,United Kingdom,"Openstack/Docker), and their application in both internal and external cloud infrastructure. The demands of this role are varied and range from HPC architecture...",London,25,None,52.2,Quantitative Trading
7,Cisco,United Kingdom,"Cisco Meraki knows that technology can connect us, empower us, and drive us. By simplifying powerful technology, we can free passionate people to focus on...",London,2928,None,51.6,ISM - Benelux
8,Google,United Kingdom,"Google Cloud helps millions of employees and organizations empower their employees, serve their customers, and build what’s next for their business — all with...",London,1790,None,52.8,"Strategic Negotiator, Google Cloud"
9,AVADO,United Kingdom,"Lead the migration of our platforms to the cloud (Microsoft Azure). You may have a strong grounding in working on the engineering side, leading agile...",London,None,None,None,CTO
2,Cisco,United Kingdom,Experience delivering and operating cloud based video applications. 5 years+ technical/architecture go-to-market experience with cloud based video solutions....,Feltham,2928,None,51.6,VCS Customer Architect
3,Linux Recruit,United Kingdom,"Systems development and architecture experience in diverse Cloud environments. Experience of cloud native infrastructure, virtualisation technologies and...",London,None,£625 - £675 a day,None,Technical Infrastructure Architect
8,CooperVision,United Kingdom,"To have a good understanding of latest It technologies such as networking, virtualisation, cloud computing, data analysis and machine learning....",Hamble,143,None,51.0,AIS Engineer (ETIG)
9,Maersk,United Kingdom,"As Cloud Engineer you will acts as subject matter expert within Cloud and Operating platforms. Knowledge of Cloud brokers/management platforms (Rightscale,...",Maidenhead,526,None,51.6,Cloud Engineer - AO Virtualisation
0,Vlocity,United Kingdom,"In the cloud, presentation is definitely king. Vlocity is a fast-growing enterprise applications company focused on bringing industry-specific business...",London,None,None,None,UI Developer (Salesforce/AngularJS)
1,Cisco,United Kingdom,"What You'll Do The Engineering Ops team look after a wide range of equipment: switches, routers, servers, VMs and SANs. In addition, we manage a continuous...",Uxbridge,2928,None,51.6,Dev Ops Engineer
2,BNY Mellon,United Kingdom,"Experience in all/some of – JEE, Web Application Frameworks, databases (relational and other), Cloud, messaging, integration, APIs....",London,2594,None,42.6,Senior Innovation Developer
3,SAP,United Kingdom,"From the back office to the boardroom, warehouse to storefront, on premise to cloud, desktop to mobile device – SAP empowers people and organizations to work...",Feltham,897,None,52.8,PLACEMENT STUDENT - Technical Support Engineer
4,Marsh,United Kingdom,"We believe that businesses thrive when people can achieve their potential. That’s why Mercer helps its clients put innovative and sustainable health, wealth...",London,139,None,43.2,Career Graduate Analyst
6,SAP,United Kingdom,"S/4HANA, Fiori (Mobility, UX), Cloud). Expertise in at least one SAP Cloud Solution (e.g. Nowadays SAP Architects need to be familiar with the Digital Economy /...",Feltham,897,None,52.8,Retail Solution Architect
7,Jenrick Engineering Ltd.,United Kingdom,"Good knowledge of IAAS, PAAS, SAAS and knowledge of cloud platforms, including AWS. A fast expanding and award winning consultancy is looking to engage the...",London,None,£500 - £570 a day,None,Solutions Architect - Cloud platforms / AWS
8,XL Catlin,United Kingdom,MAXIMIZE your opportunity We invent the new to help the world move forward. Combining powerful analytics and deeper insights with bigger ideas and...,London,50,None,51.0,Compensation Advisor
4,Avanade,United Kingdom,We also appreciate experience with AWS or Azure cloud services or experience using data querying tools with SQL....,London,118,None,43.8,AI Developer
5,PA Consulting Group,United Kingdom,"Our growing Financial Services Practice has driven some of the most exciting work that the consulting industry has seen for many years across Banking,...",London,22,None,51.0,Fintech and Disruptive Change Consultants
6,Apttus,United Kingdom,"Utilizing a patented combination of SaaS-based applications, the Apttus Intelligent Cloud maximizes the entire revenue operation by driving behavior and...",London,17,None,32.4,Solution Architect
9,Networkers,United Kingdom,"Public Cloud Solution Architects - Azure / AWS / Google Cloud, IT Infrastructure, Datacentre Migrations, virtualisation - London - Helping large enterprise...",London,10,"£50,000 - £90,000 a year",51.0,Public Cloud Solution Architects
0,Nationwide Building Society,United Kingdom,"Experience with Microservices and Cloud computing – desirable. A number of Digital Technical Architects, based from one of the following locations;...",London,370,None,44.4,Digital Technical Architect
1,Networkers,United Kingdom,"Concepts such as cloud, SDDC, Hybrid IT, Virtualisation, ITSM, SIAM hold no secrets for you. This position will require candidates to be the champion of the...",London,10,"£65,000 - £87,000 a year",51.0,Senior Manager/Principle (Consulting) Infrastructure Trans
3,The App Business,United Kingdom,"We’re on the look out for a perfectionist: a ‘big picture’ thinker who understands the key is in the detail. As a Solutions Architect, you’re never happier...",London,None,None,None,Architect TfL (Contract)
5,Wavex Technology Limited,United Kingdom,"We design, deliver and manage solutions to meet our client strategic and IT needs across Cloud, Infrastructure, Connectivity and End-User services....",London,2,None,51.0,Project Engineer
8,Misys,United Kingdom,Our solutions enable customers to deploy mission critical technology on premises or in the cloud. Who are we?...,London,29,None,51.0,Group FP&A Analyst
0,Digital Gurus,United Kingdom,"Platforms Technical Architect Our client is a market leading global digital agency, with a strong focus on agile and lean business transformations using a...",London,None,"£70,000 - £90,000 a year",None,Technical Architect
1,ComputAppoint,United Kingdom,"Hands-on experience of up to date solutions and tools in public cloud environments, using AWS. In addition, being able to influence senior stakeholders and...",London,None,"£80,000 - £85,000 a year",None,Technical Architect
2,Novate IT Ltd,United Kingdom,"Cloud, big data and digital transformation to name a few. Technical Architect - London - £70,000....",London,None,"£65,000 - £70,000 a year",None,Technical Architect
3,Networkers,United Kingdom,"The Cloud Project Engineer & Cloud Consultants will be assisting clients to design and implement their cloud Public & Private Cloud ambitions, supporting Cloud...",London,10,None,51.0,Cloud Project Engineer / Consultant
4,SapientRazorfish,United Kingdom,"Experience of working with cloud providers (e.g. Good understanding of PaaS and Container infrastructure, preferably Cloud foundry and Kubernetes....",London,7,None,51.6,DevOps Engineer (Senior Manager - Technology)
5,Stott & May,United Kingdom,"Cloud experience - Azure. Please note - As per the title, this contract will work inside IR35....",London,None,£400 - £500 a day,None,Technical Architect
6,Rackspace,United Kingdom,Are you comfortable with cloud technologies? Managed Google Cloud Platform by Rackspace is the next generation of Fanatical Support....,Hayes,196,None,44.4,Google Cloud Engineer - Linux
7,mGage,United Kingdom,"Exposure to databases/SQL, web based products or cloud solutions. We are looking for a Technical Account Manager (TAM) to join our operations team based in our...",London,2,None,39.0,Technical Account Manager
8,CBRE,United Kingdom,We are a fast-moving agile team working with the latest SharePoint related technologies both on premise and in the Cloud....,London,1668,None,44.4,K2 Developer/Software Engineer
9,CBRE,United Kingdom,We are a fast-moving agile team working with the latest SharePoint related technologies both on premise and in the Cloud....,London,1668,None,44.4,SharePoint Developer/Software Engineer
0,TUI Group: UK,United Kingdom,We are looking for a talented AWS Cloud Engineer to join our DevOps team to support AWS infrastructure and tooling which underpins our Continuous Integration...,Luton,38,None,39.6,AWS Cloud Engineer
1,BAE Systems Applied Intelligence,United Kingdom,We are excited about emerging cloud technologies but also remain loyal to the more traditional approach so need you to have experience in Java/J2EE or C#/.NET....,Gloucester,34,None,43.2,DevOps Engineer
2,Avanti Communications Group plc,United Kingdom,Avanti has a unique Cloud based customer interface that is. Avanti Communications is a leading provider of satellite data....,London,None,None,None,Network Solutions Engineer
3,Confluent,United Kingdom,"In addition to our enterprise platform, we recently launched our cloud offering, Apache Kafka as a Service, which will allow companies of all sizes to leverage...",London,6,None,43.8,Technical Account Manager
4,VDMS,United Kingdom,"Previous experience in a Sales Engineering or Technical Account Management role, preferably with a CDN or Cloud Services company....",London,None,None,None,Technical Account Manager
5,Verizon Digital Media Services,United Kingdom,"Previous experience in a Sales Engineering or Technical Account Management role, preferably with a CDN or Cloud Services company....",London,13,None,52.2,Technical Account Manager
6,Syncoms,United Kingdom,"Microsoft Azure Knowledge or Cloud deployment knowledge is favourable. Gain experience working in ecommerce, m-commerce, cloud architecture and train to become...",London,10,None,39.6,Full Stack JavaScript Developer
7,Travelodge,United Kingdom,"Documenting high level and low level architectural designs for digital/web based solutions, including integration with on-premise applications, cloud and SaaS...",Thame,303,None,40.2,IT Digital Architect (3-6 months contract)
9,Google,United Kingdom,"Experience architecting, developing or maintaining cloud solutions in cloud environments such as Google Cloud Platform....",London,1790,None,52.8,"Cloud Consultant, Professional Services, Google Cloud"
0,Westbourne Partners,United Kingdom,"Virtualisation and Cloud technologies. To be successful in this role you will have a wealth of experience with current infrastructure technologies, from the...",London,None,None,None,Infrastructure Engineer
1,Networkers,United Kingdom,"Experience with Cloud will be extremely useful. You are an ambitious Project Manager with a strong background in Infrastructure, conducting Hardware refreshes,...",London,10,None,51.0,Infrastructure Project Manager
3,Microsoft,United Kingdom,"Services Operations Engineer Rare: we're not your typical developer. Over 30 years in the game-making business, every moment has been dedicated to kicking...",Atherstone,3516,None,52.2,Services Operations Engineer
4,Nokia,United Kingdom,"With state-of-the-art software, hardware and services for any type of network, Nokia is uniquely positioned to help communication service providers, governments...",Reading,2412,None,51.6,SI Cross-Domain Architect
7,Monzo,United Kingdom,Developers at Monzo write their code as microservices which are deployed on our Kubernetes cluster in the cloud....,London EC1V,None,None,None,Linux Network Engineer
9,KPMG UK,United Kingdom,Cloud Platform and Infrastructure. Cloud technology development – Azure (IaaS)/ AWS / O365 /Openstack. KPMG is currently undertaking a Global initiative to...,Watford,3632,None,51.0,Cloud Hosting Engineer
1,Vodafone,United Kingdom,"Our unique capabilities create the best voice and data to our customers and continue our advancement in the Internet of Things (IOT), BIG Data, Cybersecurity,...",Newbury,2805,None,51.0,IT Solutions Architect
3,La Fosse Associates,United Kingdom,"Cloud - Amazon, AWS. A leading charity organisation are on the lookout for an Infrastructure Solutions Architect to work on a multitude of infrastructure...",London,None,£450 - £500 a day,None,Infrastructure Solutions Architect- O365 deployment/AD/Exchange
4,Close Brothers Group Plc,United Kingdom,Electronic capture of process maps in cloud based BPM suites and good understanding of BPMN best practices. Purpose of the role....,London,2,None,54.0,Functional Operational Excellence Lead
7,Crimson Ltd,United Kingdom,"Experience with Virtualization Technologies, Cloud Computing Technologies, IT Security and Compliance. Lead Linux Engineer - Cisco/Security/Linux/Python -...",London,None,None,None,Linux Engineer
8,A.I Music,United Kingdom,"Google Cloud Platform. Cloud Machine Learning Engine. We are looking for a brilliant back end engineer to fill a key role in our platform team, contributing to...",London,None,None,None,Back End Engineer
9,90 Seconds,United Kingdom,"90 Seconds is the world’s leading cloud video production platform, enabling brands to purchase, plan, shoot, edit and review video anywhere in the world, online...",London,None,None,None,Producer
0,SAS Institute,United Kingdom,"Technology today is everywhere and in almost everything, understanding that and being able to navigate, translate and stay ahead of concepts like AI, IoT,...",Marlow,95,None,51.0,Systems Engineer
1,SoftwareONE,United Kingdom,"Able to learn quickly, and keep pace with the rapid changes in the IT industry particularly in cloud and mobility....",Wimbledon,24,None,43.2,Global Service Architect - Technology Services
2,StorageOS,United Kingdom,"Automation, databases, storage or cloud providers. StorageOS provides software defined storage solutions for running databases in Docker containers....",London,None,None,None,DevOps Support Engineer
3,Sky,United Kingdom,"DVS SAN, EMC Isilon NAS, Cloud and LTO library. We’re part of Europe’s leading entertainment and communications business....",Middlesex,93,None,42.6,Technical Operator
4,McLaren,United Kingdom,Ability to use a wide variety of open source technologies and cloud services such as AWS (Cloud Formation) and Cloud Orchestration....,London,34,None,44.4,DevOps Engineer
6,JP Morgan Chase,United Kingdom,As senior developer with the Global Equity Derivatives qStack team you will help drive the delivery of a best in class platform leveraging next generation big...,London E14,14843,None,44.4,Java Software Engineer - Equity Derivatives Technology - Senior Associate
9,Paddy Power Betfair,United Kingdom,"Our cloud is built on OpenStack – a cutting-edge, open source cloud technology software. To this end Paddy Power Betfair have built an award winning private...",London,24,None,42.0,Graduate Programme - Infrastructure - London
3,HugoSara,United Kingdom,"Our team of investors consist of London based entrepreneurs of Indian origin who have founded multiple businesses, primarily in the areas of cloud computing...",Canary Wharf,None,None,None,Intern Required For Market research
4,Spring,United Kingdom,"Solution Architect, SAP, ERP, P2P, Procure to Pay, HR, Finance, Credit, Cash, Card, Cloud, on premise, Utilities experience preferred, Gas, Electricity, Water,...",Warwick,29,£600 a day,42.6,Solution Architect
5,Naked Ideas,United Kingdom,"Cloud sharing/File sharing products (eg Dropbox). We are looking for a freelance IT Support technician to assist in a short-term server migration project, as...",London,None,None,None,IT Support Technician (Freelance)
6,Google,United Kingdom,"Google Cloud helps millions of employees and organizations empower their employees, serve their customers, and build what’s next for their business — all with...",London,1790,None,52.8,"Head of Strategic Customer Programs EMEA, Google Cloud"
7,Experis,United Kingdom,Cloud Architect - London - 2 months Initial - £535p/d. Currently seeking an experience cloud architect who will work on the initially planning and design of an...,London,392,None,43.2,Cloud Architect
8,Insight UK,United Kingdom,"Cloud Platform, MCSE/MCSA:. Azure Cloud Engineer & Senior Cloud Engineer, Technology Services Consulting....",London,10,None,40.8,Azure Cloud Engineer & Sr Cloud Engineer
9,Canonical Ltd.,United Kingdom,Knowledge of cloud computing concepts and technology. Our Cloud Operations Technicians (COTs) are responsible for operating private OpenStack deployments for...,London,None,None,None,Cloud Operations Technician - London
0,Interoute (Ground to the Cloud),United Kingdom,"SDH DWDM IP/MPLS Field Engineer London Infinera, Cisco, Juniper, Coriant or Ciena. Job Purpose: To carry out the day to day field activities associated with...",East London,None,None,None,Field Engineer
2,UBS,United Kingdom,"Exposure to Cloud deployments would be advantageous but not essential. Do you know what it takes to be a Chief Technology Officer, a broad mix of Enterprise...",London,1321,None,44.4,CTO - Human Resources
3,Huxley IT,United Kingdom,"An understanding of emerging and innovative technologies, for example Cloud, and how to shape IT strategy and delivery in order to leverage those technologies....",London,None,£400 - £500 a day,None,Solution Architect
4,Cornwaliis Elt,United Kingdom,Familiarity with data protection as it relates to cloud based applications is highly desirable (the client is moving multiple applications onto the cloud)....,London,None,£500 - £600 a day,None,Solution Architect - Financial Services - Pensions
5,Explore Group,United Kingdom,"Solution Architect - Enterprise - 6 months - £400 to £450 per day - London - Java, Cloud. Looking for a Solution/Enterprise Architect who will be working within...",London,8,£400 - £450 a day,55.8,Solution Architect
6,SQ Computer Personnel Limited,United Kingdom,"Working knowledge of implementing IDAM using both federated and cloud based identity services. Solution Architect, PKI , Active Directory, MDM....",London,None,£680 a day,None,Solution Architect
8,CEB,United Kingdom,"The Cloud Engineer will build the next generation of infrastructure, become a key contributor in supporting end-to-end private/public cloud automation and...",Thames Ditton,92,None,41.4,Cloud Solutions Engineer
9,Acquia,United Kingdom,"Acquia, is transforming the digital strategies of companies all over the world with our open cloud platform....",Reading,9,None,44.4,Customer Success Engineer
0,Microsoft,United Kingdom,"In a world of consumption based economics (driven by cloud and devices), adoption is the new currency....",London,3516,None,52.2,Principal Change Management Consultant
1,Canonical Ltd.,United Kingdom,"Canonical is a fast moving, international software company that delivers Ubuntu, an operating system for devices, desktops and cloud....",London,None,None,None,HR Administrator - London
2,Amazon,United Kingdom,Experience and a desire to develop with cloud computing solutions for DevOps and infrastructure automation....,Gloucester,18339,None,43.2,Systems Development Engineer - Gloucester
3,Technology Strategy Board,United Kingdom,"In a Cloud environment. Substantial experience in public cloud. The AWS cloud using AWS technologies such as lambda, s3, ec2, iam, ebs, elastic....",Swindon,None,"£45,000 - £55,000 a year",None,DevOps Engineer
4,The Unit,United Kingdom,"Understanding of web server and cloud services setup/architecture (AWS, Google Cloud). We require an experienced Technical Architect to join our super delivery...",Brighton and Hove,None,None,None,Technical Architect
5,Amazon,United Kingdom,"Certification on one or more cloud technology platforms. Technical understanding of cloud computing concepts in general and/or AWS specific technologies,...",London,18339,None,43.2,"Senior Manager – Competitive Intelligence, EMEA"
6,Ramboll Group,United Kingdom,Knowledge and administration of services/applications in a cloud based environment. Ramboll are currently seeking a Senior Unified Communications Engineer who...,London,2,None,51.0,Senior Unified Communications Engineer
7,Ramboll Finland,United Kingdom,Knowledge and administration of services/applications in a cloud based environment. Senior Unified Communications Engineer....,London,None,None,None,Senior Unified Communications Engineer
8,PRS For Music,United Kingdom,"Additionally you will have experience in a multitude of technologies focused around the Microsoft technology stack, Azure cloud services and Oracle Exadata....",Streatham,16,None,44.4,Enterprise Architect
9,DocuSign,United Kingdom,"EU Directive, EIDAS, GDPR) and information security as it relates to cloud computing and SaaS agreements. EMEA Corporate Counsel....",London,20,None,42.0,EMEA Corporate Counsel
1,Linklaters,United Kingdom,This is especially address Cloud services and the related risks. This is an Advisor Level role and the primary scope of the role is to:....,London,18,None,52.2,IT Vendor Manager
5,Government Digital Service,United Kingdom,"You will be comfortable using cloud services running Linux and familiar with approaches such as infrastructure as code, continuous deployment, and agile...",London,None,"£60,000 a year",None,WebOps Engineers
